mercator, 1.77, 934.82, 1114.72, 1252.78, 1378.87, 1463.03, 1563.37, 1641.95, 1728.09, 1802.98, 1870.43, 1939.79, 2004.13, 2068.20, 2138.83, 2214.89, 2268.72, 2351.54, 2457.90, 2600.65, 100000000.00, 100000000.00, 
mercator, 1.76, 837.95, 983.34, 1097.33, 1194.73, 1312.84, 1396.44, 1482.50, 1571.39, 1662.12, 1725.06, 1786.85, 1867.71, 1931.33, 1969.13, 2012.64, 2093.53, 2169.02, 2268.64, 2358.21, 100000000.00, 100000000.00, 
mercator, 1.85, 887.07, 1133.06, 1313.89, 1446.43, 1575.57, 1664.78, 1741.62, 1856.04, 1934.73, 2009.43, 2108.65, 2212.35, 2315.48, 2409.01, 2489.15, 2593.62, 2689.79, 2806.36, 2981.59, 100000000.00, 100000000.00, 
mercator, 1.85, 865.42, 1071.82, 1207.65, 1331.29, 1425.36, 1507.61, 1614.58, 1693.33, 1763.28, 1838.38, 1900.98, 1981.53, 2032.63, 2115.57, 2214.08, 2260.39, 2338.57, 2451.09, 2593.52, 100000000.00, 100000000.00, 
mercator, 1.85, 844.45, 999.44, 1117.99, 1219.77, 1335.10, 1419.32, 1501.84, 1579.38, 1660.57, 1722.10, 1786.96, 1852.55, 1924.21, 1957.69, 1994.24, 2078.18, 2156.23, 2242.20, 2352.62, 100000000.00, 100000000.00, 
mercator, 1.92, 864.38, 1086.77, 1278.48, 1415.24, 1541.15, 1636.19, 1709.77, 1801.79, 1895.29, 1965.76, 2050.90, 2162.68, 2274.83, 2374.75, 2468.76, 2578.67, 2679.21, 2804.72, 2977.81, 100000000.00, 100000000.00, 
mercator, 1.91, 853.22, 1040.28, 1173.84, 1312.16, 1412.44, 1497.45, 1602.32, 1683.47, 1745.88, 1817.89, 1880.98, 1951.24, 2005.13, 2074.07, 2191.77, 2246.77, 2322.35, 2437.83, 2584.10, 100000000.00, 100000000.00, 
mercator, 1.91, 837.83, 969.52, 1108.14, 1197.89, 1321.86, 1411.63, 1498.73, 1577.18, 1650.70, 1714.10, 1773.28, 1834.00, 1912.65, 1948.38, 1980.93, 2053.54, 2135.10, 2235.16, 2352.54, 100000000.00, 100000000.00, 
mercator, 1.95, 824.81, 1020.03, 1234.60, 1384.88, 1514.91, 1628.02, 1692.30, 1768.62, 1875.16, 1946.71, 2031.40, 2139.23, 2252.69, 2372.59, 2473.16, 2592.84, 2702.76, 2811.11, 2989.67, 100000000.00, 100000000.00, 
mercator, 1.95, 845.39, 1014.48, 1164.25, 1301.52, 1403.59, 1486.38, 1584.34, 1672.85, 1733.22, 1793.78, 1864.70, 1924.97, 1996.81, 2059.44, 2179.17, 2243.23, 2318.11, 2433.69, 2584.38, 100000000.00, 100000000.00, 
mercator, 1.95, 795.11, 954.58, 1099.97, 1188.86, 1310.66, 1401.83, 1489.09, 1570.62, 1638.32, 1707.29, 1758.66, 1823.87, 1893.70, 1943.06, 1978.53, 2040.59, 2127.57, 2233.64, 2345.85, 100000000.00, 100000000.00, 
mercator, 2.26, 904.18, 1121.38, 1302.63, 1424.40, 1513.15, 1623.13, 1689.31, 1757.33, 1865.97, 1937.58, 2022.48, 2112.09, 2196.35, 2279.20, 2393.30, 2463.84, 2564.94, 2697.03, 2855.19, 100000000.00, 100000000.00, 
mercator, 2.26, 818.64, 972.27, 1117.52, 1222.79, 1326.02, 1404.10, 1462.62, 1531.24, 1623.17, 1683.88, 1744.33, 1832.77, 1903.92, 1953.47, 2007.89, 2115.09, 2175.65, 2252.58, 2350.93, 100000000.00, 100000000.00, 
mercator, 2.26, 811.19, 951.28, 1086.37, 1159.84, 1246.78, 1340.10, 1418.11, 1494.72, 1560.00, 1634.49, 1682.68, 1741.46, 1798.89, 1884.81, 1919.62, 1957.58, 2037.44, 2112.65, 2232.36, 100000000.00, 100000000.00, 
mercator, 2.39, 870.11, 1097.38, 1281.89, 1408.11, 1493.42, 1604.34, 1668.15, 1728.83, 1831.93, 1912.97, 1987.90, 2092.12, 2183.38, 2270.07, 2391.28, 2463.22, 2563.21, 2695.92, 2855.63, 100000000.00, 100000000.00, 
mercator, 2.39, 826.05, 1009.76, 1141.03, 1258.60, 1363.01, 1450.84, 1517.68, 1597.43, 1679.24, 1744.05, 1805.99, 1872.02, 1962.70, 2013.06, 2080.44, 2182.84, 2242.98, 2323.46, 2447.34, 100000000.00, 100000000.00, 
mercator, 2.39, 794.88, 925.70, 1072.62, 1148.28, 1246.48, 1336.55, 1426.47, 1509.08, 1582.73, 1655.31, 1709.67, 1767.18, 1822.62, 1911.91, 1949.17, 1984.14, 2068.27, 2143.17, 2260.24, 100000000.00, 100000000.00, 
mercator, 2.51, 852.96, 1054.56, 1240.43, 1381.15, 1465.71, 1584.83, 1647.19, 1707.38, 1785.36, 1873.37, 1949.90, 2041.63, 2143.19, 2245.71, 2358.61, 2454.37, 2556.50, 2699.07, 2862.81, 100000000.00, 100000000.00, 
mercator, 2.51, 814.36, 980.35, 1116.91, 1237.07, 1346.84, 1442.64, 1512.45, 1589.22, 1670.26, 1732.65, 1791.50, 1847.31, 1927.79, 1989.56, 2051.72, 2160.11, 2230.53, 2316.34, 2435.35, 100000000.00, 100000000.00, 
mercator, 2.50, 772.20, 908.95, 1056.06, 1128.17, 1236.45, 1327.75, 1419.99, 1503.56, 1576.23, 1649.14, 1704.56, 1750.84, 1806.76, 1882.87, 1940.11, 1975.53, 2047.87, 2130.76, 2262.84, 100000000.00, 100000000.00, 
mercator, 2.55, 830.85, 1030.86, 1200.83, 1360.84, 1440.09, 1557.22, 1628.27, 1682.13, 1746.41, 1836.35, 1921.50, 2004.94, 2112.87, 2220.43, 2338.94, 2447.79, 2550.80, 2696.16, 2856.45, 100000000.00, 100000000.00, 
mercator, 2.55, 799.21, 961.52, 1104.43, 1229.82, 1339.53, 1435.79, 1503.38, 1576.76, 1655.24, 1715.10, 1771.28, 1826.08, 1899.89, 1975.28, 2039.91, 2149.75, 2225.09, 2315.36, 2437.32, 100000000.00, 100000000.00, 
mercator, 2.54, 743.64, 898.48, 1044.11, 1122.86, 1231.55, 1321.26, 1412.53, 1492.64, 1568.23, 1627.68, 1691.58, 1743.20, 1796.68, 1864.14, 1932.76, 1970.64, 2038.67, 2128.68, 2260.73, 100000000.00, 100000000.00, 
mercator, 2.83, 819.19, 1025.71, 1181.76, 1291.07, 1382.06, 1470.13, 1565.27, 1638.47, 1719.60, 1820.19, 1885.50, 1969.98, 2073.18, 2156.33, 2248.53, 2360.86, 2461.44, 2579.03, 2760.52, 100000000.00, 100000000.00, 
mercator, 2.83, 802.26, 967.85, 1092.73, 1184.08, 1276.78, 1344.20, 1405.65, 1462.12, 1532.27, 1611.96, 1659.65, 1731.39, 1817.49, 1900.90, 1962.64, 2027.76, 2133.63, 2221.32, 2325.38, 100000000.00, 100000000.00, 
mercator, 2.81, 745.90, 881.93, 1019.75, 1098.50, 1165.52, 1254.36, 1323.96, 1379.53, 1434.36, 1503.54, 1582.99, 1618.21, 1670.99, 1734.83, 1826.09, 1890.68, 1930.30, 1989.73, 2073.60, 100000000.00, 100000000.00, 
mercator, 2.99, 763.64, 963.40, 1138.36, 1261.77, 1354.93, 1427.31, 1532.60, 1605.55, 1678.32, 1776.62, 1863.01, 1947.80, 2057.03, 2141.11, 2243.69, 2352.25, 2450.94, 2564.50, 2733.59, 100000000.00, 100000000.00, 
mercator, 2.98, 782.32, 929.59, 1078.28, 1178.22, 1269.43, 1337.33, 1398.01, 1447.81, 1516.64, 1597.99, 1647.07, 1717.65, 1794.43, 1883.55, 1952.17, 2017.22, 2128.23, 2219.07, 2326.24, 100000000.00, 100000000.00, 
mercator, 2.97, 730.68, 871.55, 1006.36, 1090.09, 1159.64, 1245.57, 1317.59, 1372.15, 1421.69, 1490.96, 1576.57, 1613.60, 1659.11, 1729.20, 1813.11, 1890.53, 1937.57, 1992.06, 2081.16, 100000000.00, 100000000.00, 
mercator, 3.13, 744.68, 914.95, 1095.28, 1233.15, 1333.88, 1394.59, 1492.42, 1575.25, 1645.58, 1727.26, 1835.47, 1917.47, 2032.79, 2116.93, 2229.51, 2340.98, 2442.81, 2567.22, 2725.61, 100000000.00, 100000000.00, 
mercator, 3.13, 765.19, 911.54, 1058.24, 1160.61, 1256.42, 1327.16, 1389.06, 1432.89, 1495.45, 1578.84, 1631.60, 1698.96, 1760.13, 1864.40, 1931.00, 2003.84, 2109.71, 2211.52, 2323.90, 100000000.00, 100000000.00, 
mercator, 3.11, 709.17, 861.32, 981.56, 1081.48, 1151.81, 1238.54, 1309.68, 1363.63, 1411.04, 1472.96, 1562.66, 1605.47, 1649.71, 1711.10, 1788.29, 1874.46, 1932.08, 1991.51, 2077.29, 100000000.00, 100000000.00, 
mercator, 3.18, 712.86, 887.96, 1047.66, 1201.41, 1296.25, 1375.15, 1460.02, 1554.28, 1626.47, 1698.55, 1814.51, 1897.04, 2012.94, 2104.50, 2222.31, 2331.19, 2444.71, 2567.16, 2734.91, 100000000.00, 100000000.00, 
mercator, 3.18, 753.40, 903.73, 1037.27, 1148.32, 1240.95, 1312.25, 1380.05, 1424.90, 1480.84, 1557.67, 1625.51, 1688.92, 1750.68, 1835.50, 1921.75, 1997.35, 2101.17, 2211.73, 2324.41, 100000000.00, 100000000.00, 
mercator, 3.18, 690.04, 853.11, 967.44, 1073.51, 1143.19, 1225.72, 1299.91, 1357.87, 1399.13, 1462.68, 1544.62, 1599.28, 1648.15, 1702.07, 1773.66, 1858.15, 1931.27, 1987.91, 2075.76, 100000000.00, 100000000.00, 
mercator, 3.45, 772.36, 992.51, 1137.95, 1252.52, 1329.28, 1395.79, 1494.94, 1571.00, 1633.71, 1714.57, 1813.42, 1878.78, 1958.64, 2045.66, 2114.66, 2222.36, 2329.08, 2438.21, 2596.68, 100000000.00, 100000000.00, 
mercator, 3.44, 762.23, 915.84, 1055.09, 1148.41, 1233.45, 1303.03, 1362.04, 1415.18, 1467.55, 1535.53, 1607.00, 1653.71, 1710.53, 1827.46, 1878.00, 1937.51, 2041.54, 2123.33, 2292.71, 100000000.00, 100000000.00, 
mercator, 3.42, 710.13, 857.18, 979.23, 1076.98, 1131.33, 1210.61, 1283.21, 1343.64, 1392.21, 1444.67, 1518.76, 1588.82, 1620.36, 1656.79, 1736.84, 1821.10, 1870.67, 1927.90, 2012.48, 100000000.00, 100000000.00, 
mercator, 3.65, 724.89, 950.79, 1117.71, 1240.27, 1311.88, 1380.96, 1474.35, 1553.65, 1614.58, 1681.72, 1794.82, 1866.16, 1942.06, 2034.98, 2115.37, 2220.50, 2331.56, 2437.65, 2598.39, 100000000.00, 100000000.00, 
mercator, 3.63, 748.08, 900.25, 1042.17, 1138.82, 1228.03, 1295.06, 1353.99, 1406.83, 1457.34, 1523.16, 1598.82, 1643.44, 1700.16, 1818.55, 1873.28, 1933.76, 2039.37, 2119.42, 2289.81, 100000000.00, 100000000.00, 
mercator, 3.61, 695.49, 850.90, 969.49, 1071.94, 1125.89, 1203.53, 1277.81, 1339.35, 1386.97, 1438.32, 1508.43, 1581.23, 1616.99, 1655.93, 1726.93, 1817.78, 1870.96, 1929.39, 2014.75, 100000000.00, 100000000.00, 
mercator, 3.83, 701.63, 893.71, 1079.38, 1223.98, 1291.64, 1360.25, 1427.31, 1529.78, 1589.01, 1647.11, 1750.25, 1844.93, 1922.59, 2026.94, 2107.77, 2217.11, 2328.61, 2438.10, 2593.37, 100000000.00, 100000000.00, 
mercator, 3.81, 721.17, 887.63, 1024.83, 1122.72, 1214.07, 1287.56, 1345.79, 1396.93, 1443.10, 1505.06, 1580.65, 1629.89, 1682.72, 1778.70, 1862.28, 1928.38, 2035.66, 2117.86, 2290.99, 100000000.00, 100000000.00, 
mercator, 3.81, 674.43, 843.07, 951.34, 1061.03, 1119.56, 1198.45, 1272.70, 1331.42, 1375.67, 1423.64, 1489.10, 1571.03, 1605.93, 1644.12, 1703.10, 1807.49, 1866.48, 1924.84, 2011.37, 100000000.00, 100000000.00, 
mercator, 3.89, 683.23, 876.47, 1039.69, 1193.63, 1273.20, 1339.54, 1405.27, 1504.32, 1568.81, 1625.25, 1714.16, 1821.33, 1908.95, 2015.16, 2100.11, 2214.64, 2329.57, 2441.62, 2599.06, 100000000.00, 100000000.00, 
mercator, 3.91, 678.17, 871.80, 981.91, 1105.67, 1186.24, 1270.36, 1330.21, 1376.47, 1420.40, 1480.19, 1557.14, 1601.87, 1650.11, 1741.53, 1825.90, 1883.16, 1952.44, 2072.35, 2217.33, 100000000.00, 100000000.00, 
mercator, 3.87, 653.06, 833.05, 927.85, 1046.07, 1111.53, 1187.15, 1262.83, 1323.11, 1370.13, 1419.59, 1476.06, 1560.76, 1603.47, 1641.92, 1698.83, 1805.09, 1868.41, 1923.67, 2010.47, 100000000.00, 100000000.00, 
mercator, 4.14, 718.66, 923.36, 1086.05, 1200.01, 1287.71, 1361.30, 1437.25, 1533.44, 1603.27, 1673.25, 1775.20, 1852.64, 1922.67, 2024.46, 2115.89, 2213.69, 2336.64, 2428.25, 2589.76, 100000000.00, 100000000.00, 
mercator, 4.10, 735.42, 890.63, 1030.13, 1118.83, 1197.56, 1273.23, 1333.67, 1389.21, 1439.32, 1494.88, 1576.51, 1630.79, 1684.33, 1788.05, 1859.67, 1911.55, 2015.36, 2088.78, 2232.13, 100000000.00, 100000000.00, 
mercator, 4.08, 677.14, 840.48, 939.02, 1054.25, 1107.06, 1177.84, 1250.83, 1313.85, 1364.13, 1415.36, 1475.41, 1565.20, 1604.25, 1640.12, 1690.64, 1780.02, 1851.85, 1900.85, 1998.06, 100000000.00, 100000000.00, 
mercator, 4.35, 695.42, 889.11, 1058.83, 1189.63, 1273.17, 1349.65, 1418.33, 1510.50, 1580.61, 1652.02, 1744.11, 1840.40, 1917.36, 2016.26, 2112.59, 2214.30, 2336.85, 2427.17, 2587.66, 100000000.00, 100000000.00, 
mercator, 4.34, 712.58, 880.11, 1022.38, 1112.91, 1192.57, 1270.78, 1329.69, 1384.15, 1430.38, 1484.67, 1565.45, 1623.25, 1675.87, 1763.44, 1855.06, 1908.22, 2011.64, 2087.47, 2227.78, 100000000.00, 100000000.00, 
mercator, 4.31, 664.04, 834.85, 926.12, 1048.85, 1105.59, 1172.51, 1243.96, 1307.51, 1360.46, 1410.27, 1465.49, 1556.23, 1599.77, 1635.84, 1681.05, 1773.92, 1849.84, 1899.75, 1995.66, 100000000.00, 100000000.00, 
mercator, 4.58, 678.52, 865.93, 1021.22, 1165.39, 1256.63, 1327.50, 1392.89, 1474.99, 1553.35, 1625.42, 1704.12, 1816.98, 1900.78, 2005.60, 2108.70, 2207.11, 2336.07, 2426.72, 2588.28, 100000000.00, 100000000.00, 
mercator, 4.54, 689.25, 866.77, 1001.09, 1102.58, 1181.82, 1258.64, 1317.71, 1372.58, 1417.78, 1466.31, 1534.82, 1606.08, 1662.37, 1729.11, 1842.15, 1903.12, 1988.37, 2085.71, 2227.44, 100000000.00, 100000000.00, 
mercator, 4.55, 649.59, 826.62, 909.39, 1038.86, 1097.57, 1167.59, 1238.68, 1301.63, 1354.07, 1400.59, 1452.18, 1537.86, 1591.93, 1628.08, 1671.55, 1769.46, 1843.95, 1894.91, 1995.16, 100000000.00, 100000000.00, 
mercator, 4.67, 646.07, 844.66, 988.21, 1133.14, 1233.31, 1306.03, 1372.11, 1447.30, 1535.68, 1600.20, 1677.68, 1792.50, 1888.42, 1994.21, 2099.31, 2207.83, 2335.65, 2424.89, 2591.74, 100000000.00, 100000000.00, 
mercator, 4.62, 660.63, 852.80, 979.93, 1088.11, 1172.46, 1246.55, 1307.47, 1359.23, 1406.51, 1454.88, 1516.41, 1595.51, 1652.53, 1711.59, 1837.41, 1899.68, 1989.56, 2086.48, 2227.34, 100000000.00, 100000000.00, 
mercator, 4.64, 630.43, 806.86, 895.94, 1023.27, 1093.44, 1160.32, 1224.81, 1289.53, 1344.61, 1388.49, 1437.52, 1511.70, 1583.16, 1622.66, 1665.51, 1764.31, 1843.33, 1896.54, 1998.16, 100000000.00, 100000000.00, 
mercator, 4.84, 690.36, 896.98, 1045.88, 1160.85, 1255.46, 1324.96, 1391.15, 1480.42, 1561.13, 1629.57, 1711.98, 1809.22, 1879.23, 1966.92, 2080.62, 2156.75, 2294.48, 2394.62, 2539.04, 100000000.00, 100000000.00, 
mercator, 4.80, 696.79, 873.24, 1005.33, 1095.98, 1169.97, 1243.10, 1303.39, 1358.65, 1406.64, 1459.07, 1521.71, 1598.38, 1650.94, 1718.49, 1831.50, 1886.89, 1958.75, 2070.33, 2168.38, 100000000.00, 100000000.00, 
mercator, 4.79, 651.86, 827.19, 906.44, 1030.12, 1087.75, 1152.73, 1220.20, 1278.35, 1339.29, 1383.75, 1434.74, 1508.74, 1578.74, 1616.19, 1656.90, 1751.54, 1809.69, 1880.42, 1987.42, 100000000.00, 100000000.00, 
mercator, 5.08, 672.45, 869.76, 1025.59, 1149.35, 1242.91, 1306.58, 1373.43, 1455.74, 1544.84, 1613.01, 1691.83, 1795.26, 1871.67, 1959.31, 2075.98, 2154.58, 2294.57, 2396.76, 2540.39, 100000000.00, 100000000.00, 
mercator, 5.05, 678.73, 865.25, 990.80, 1088.94, 1166.91, 1235.29, 1295.92, 1349.98, 1400.64, 1450.78, 1506.92, 1591.09, 1645.45, 1706.49, 1828.40, 1884.64, 1954.99, 2073.75, 2167.95, 100000000.00, 100000000.00, 
mercator, 5.05, 644.37, 821.42, 898.74, 1024.36, 1085.47, 1149.89, 1213.09, 1273.92, 1333.27, 1376.85, 1431.51, 1500.90, 1573.09, 1613.53, 1655.24, 1752.70, 1813.09, 1879.84, 1989.13, 100000000.00, 100000000.00, 
mercator, 5.32, 655.91, 849.87, 995.30, 1131.89, 1227.68, 1293.09, 1355.45, 1422.49, 1519.85, 1591.87, 1667.49, 1771.42, 1858.48, 1949.29, 2067.97, 2152.01, 2295.94, 2397.77, 2543.08, 100000000.00, 100000000.00, 
mercator, 5.30, 664.06, 852.91, 967.48, 1076.28, 1155.52, 1227.29, 1287.59, 1338.64, 1389.18, 1436.56, 1490.28, 1570.70, 1630.21, 1688.14, 1816.28, 1875.80, 1946.68, 2068.25, 2168.17, 100000000.00, 100000000.00, 
mercator, 5.31, 638.71, 814.70, 888.29, 1015.39, 1081.61, 1144.09, 1209.26, 1271.01, 1325.72, 1366.09, 1420.83, 1480.79, 1563.08, 1605.59, 1645.75, 1739.81, 1803.60, 1881.27, 1989.89, 100000000.00, 100000000.00, 
mercator, 5.43, 633.19, 818.15, 967.73, 1105.56, 1210.82, 1278.11, 1337.72, 1399.43, 1484.41, 1564.78, 1643.63, 1745.27, 1844.93, 1939.41, 2064.02, 2151.40, 2294.26, 2395.27, 2540.88, 100000000.00, 100000000.00, 
mercator, 5.40, 647.64, 837.52, 947.23, 1061.75, 1144.74, 1212.29, 1277.77, 1327.16, 1377.42, 1425.55, 1475.90, 1550.01, 1618.14, 1680.40, 1806.27, 1874.18, 1948.47, 2068.42, 2169.93, 100000000.00, 100000000.00, 
mercator, 5.39, 621.56, 782.24, 879.00, 1004.10, 1077.80, 1141.04, 1198.61, 1260.07, 1313.05, 1360.16, 1413.17, 1465.91, 1551.35, 1601.70, 1646.23, 1735.97, 1803.37, 1880.44, 1992.65, 100000000.00, 100000000.00, 
mercator, 5.61, 685.49, 898.60, 1044.65, 1159.05, 1246.94, 1314.87, 1384.95, 1456.25, 1545.48, 1615.16, 1686.30, 1770.88, 1857.18, 1930.37, 2040.00, 2131.50, 2246.59, 2377.05, 2551.15, 100000000.00, 100000000.00, 
mercator, 5.57, 664.69, 850.04, 962.66, 1071.70, 1136.00, 1208.31, 1280.60, 1329.63, 1379.32, 1432.37, 1496.07, 1577.86, 1625.76, 1684.17, 1800.41, 1862.68, 1917.79, 2026.16, 2112.20, 100000000.00, 100000000.00, 
mercator, 5.53, 653.91, 827.15, 907.17, 1019.03, 1086.67, 1141.57, 1203.48, 1267.98, 1333.72, 1376.64, 1427.51, 1501.51, 1577.95, 1619.49, 1667.31, 1728.92, 1813.39, 1889.07, 2017.96, 100000000.00, 100000000.00, 
mercator, 5.93, 653.27, 856.75, 1002.29, 1122.49, 1212.87, 1287.42, 1351.89, 1420.82, 1517.52, 1588.14, 1662.33, 1756.73, 1847.26, 1924.22, 2038.21, 2126.42, 2248.57, 2373.84, 2527.80, 100000000.00, 100000000.00, 
mercator, 5.86, 643.08, 828.86, 930.42, 1050.06, 1117.01, 1181.94, 1258.61, 1308.77, 1361.83, 1416.05, 1473.26, 1546.32, 1604.44, 1667.71, 1776.67, 1846.28, 1895.34, 1985.56, 2091.24, 100000000.00, 100000000.00, 
mercator, 5.84, 636.49, 808.89, 881.05, 1003.38, 1074.61, 1129.41, 1184.40, 1243.97, 1314.21, 1357.80, 1411.16, 1475.27, 1554.87, 1599.21, 1640.79, 1699.53, 1791.40, 1866.39, 1982.80, 100000000.00, 100000000.00, 
mercator, 6.18, 645.07, 841.98, 972.63, 1109.34, 1201.19, 1276.25, 1339.08, 1398.82, 1481.86, 1559.84, 1638.69, 1727.97, 1832.97, 1915.56, 2029.68, 2123.15, 2250.31, 2373.84, 2531.42, 100000000.00, 100000000.00, 
mercator, 6.12, 637.29, 816.49, 907.74, 1038.21, 1108.18, 1177.21, 1251.27, 1300.92, 1350.10, 1400.78, 1451.18, 1529.53, 1592.70, 1652.81, 1754.91, 1838.83, 1894.37, 1984.18, 2088.98, 100000000.00, 100000000.00, 
mercator, 6.12, 631.72, 802.67, 872.49, 992.77, 1069.37, 1126.84, 1178.25, 1235.64, 1299.70, 1346.99, 1397.30, 1455.42, 1531.14, 1586.84, 1635.13, 1689.03, 1785.96, 1860.90, 1978.41, 100000000.00, 100000000.00, 
mercator, 6.28, 627.50, 794.22, 946.26, 1083.02, 1186.16, 1260.77, 1316.34, 1379.25, 1458.15, 1542.23, 1618.99, 1707.77, 1813.33, 1909.12, 2018.04, 2124.32, 2251.52, 2374.25, 2531.49, 100000000.00, 100000000.00, 
mercator, 6.22, 621.82, 776.51, 893.19, 1023.03, 1100.78, 1167.23, 1239.46, 1292.54, 1339.32, 1385.77, 1441.44, 1504.77, 1581.08, 1642.11, 1737.76, 1834.82, 1893.02, 1981.04, 2090.65, 100000000.00, 100000000.00, 
mercator, 6.23, 616.93, 762.16, 864.64, 982.42, 1062.20, 1122.13, 1174.67, 1227.94, 1290.47, 1341.35, 1386.58, 1447.20, 1522.09, 1580.71, 1632.05, 1689.26, 1784.75, 1863.36, 1981.50, 100000000.00, 100000000.00, 
mercator, 6.50, 667.70, 880.50, 1024.09, 1134.83, 1219.66, 1293.76, 1358.44, 1423.98, 1506.40, 1582.10, 1649.30, 1720.86, 1821.21, 1895.43, 1988.79, 2096.20, 2182.70, 2337.47, 2499.53, 100000000.00, 100000000.00, 
mercator, 6.43, 647.20, 837.59, 940.78, 1052.31, 1116.50, 1184.05, 1256.02, 1310.53, 1361.92, 1411.11, 1465.44, 1544.33, 1610.21, 1661.19, 1733.59, 1838.15, 1897.31, 1995.03, 2071.34, 100000000.00, 100000000.00, 
mercator, 6.39, 640.36, 814.24, 889.94, 994.60, 1073.20, 1125.38, 1185.30, 1247.03, 1310.25, 1361.77, 1407.55, 1468.61, 1544.36, 1605.06, 1647.44, 1700.36, 1792.64, 1862.60, 2007.93, 100000000.00, 100000000.00, 
mercator, 6.84, 639.81, 844.65, 982.71, 1103.10, 1188.98, 1265.30, 1326.36, 1391.80, 1476.99, 1558.38, 1629.64, 1703.30, 1810.84, 1888.13, 1984.69, 2096.10, 2173.37, 2332.78, 2480.68, 100000000.00, 100000000.00, 
mercator, 6.79, 632.20, 817.34, 906.58, 1034.94, 1099.61, 1160.64, 1234.50, 1291.81, 1344.04, 1394.55, 1447.60, 1523.35, 1588.91, 1638.62, 1717.11, 1823.47, 1879.25, 1962.92, 2050.60, 100000000.00, 100000000.00, 
mercator, 6.75, 625.84, 795.98, 867.52, 977.50, 1060.91, 1116.49, 1168.94, 1223.17, 1285.79, 1340.78, 1388.00, 1448.88, 1523.68, 1581.88, 1624.95, 1674.34, 1765.58, 1838.86, 1966.38, 100000000.00, 100000000.00, 
mercator, 7.10, 633.81, 825.58, 955.51, 1084.44, 1174.93, 1253.36, 1306.98, 1372.53, 1445.02, 1532.94, 1608.21, 1684.83, 1790.92, 1877.92, 1972.47, 2092.14, 2171.88, 2329.91, 2479.31, 100000000.00, 100000000.00, 
mercator, 7.08, 626.48, 802.06, 891.46, 1024.44, 1091.78, 1154.17, 1225.05, 1284.97, 1335.84, 1381.06, 1433.90, 1497.11, 1576.44, 1629.86, 1707.09, 1815.80, 1877.34, 1962.32, 2050.26, 100000000.00, 100000000.00, 
mercator, 7.04, 620.72, 785.59, 856.32, 962.79, 1055.95, 1110.56, 1161.67, 1214.88, 1281.50, 1335.93, 1376.10, 1435.99, 1513.19, 1574.54, 1619.15, 1669.02, 1759.86, 1836.26, 1966.29, 100000000.00, 100000000.00, 
mercator, 7.22, 619.36, 777.34, 923.46, 1058.66, 1146.52, 1235.42, 1295.14, 1356.51, 1420.30, 1511.93, 1586.21, 1669.69, 1772.17, 1872.70, 1970.94, 2093.66, 2170.61, 2336.35, 2476.60, 100000000.00, 100000000.00, 
mercator, 7.20, 615.42, 759.97, 878.57, 1007.54, 1083.23, 1145.37, 1210.81, 1276.08, 1322.56, 1370.20, 1425.57, 1480.57, 1566.79, 1623.25, 1698.37, 1816.78, 1877.02, 1960.28, 2050.19, 100000000.00, 100000000.00, 
mercator, 7.17, 612.53, 743.99, 851.87, 951.19, 1047.52, 1105.91, 1157.34, 1208.96, 1268.61, 1328.07, 1367.86, 1426.96, 1503.16, 1567.66, 1615.68, 1667.40, 1758.91, 1832.32, 1965.11, 100000000.00, 100000000.00, 
mercator, 7.37, 657.83, 866.33, 1002.61, 1116.96, 1192.35, 1271.96, 1335.65, 1396.94, 1470.40, 1555.11, 1620.73, 1690.71, 1778.56, 1866.09, 1943.00, 2068.67, 2158.53, 2280.82, 2442.57, 100000000.00, 100000000.00, 
mercator, 7.31, 639.71, 817.43, 916.25, 1032.75, 1102.44, 1162.71, 1229.19, 1293.00, 1346.23, 1392.25, 1444.27, 1514.38, 1595.53, 1643.96, 1703.08, 1818.03, 1879.37, 1950.66, 2049.57, 100000000.00, 100000000.00, 
mercator, 7.28, 632.53, 793.53, 874.09, 971.40, 1060.36, 1116.14, 1169.08, 1227.90, 1289.46, 1350.26, 1390.93, 1442.38, 1523.07, 1591.63, 1637.43, 1684.65, 1772.78, 1820.89, 1931.13, 100000000.00, 100000000.00, 
mercator, 7.75, 631.84, 823.78, 961.74, 1083.17, 1160.64, 1244.39, 1304.40, 1369.71, 1438.47, 1533.38, 1604.32, 1675.61, 1771.25, 1858.60, 1940.76, 2062.40, 2146.98, 2277.26, 2426.10, 100000000.00, 100000000.00, 
mercator, 7.68, 623.22, 793.84, 887.84, 1014.02, 1084.14, 1142.67, 1208.44, 1274.14, 1326.74, 1374.42, 1431.60, 1492.17, 1572.10, 1622.37, 1689.13, 1799.44, 1862.00, 1923.88, 2013.26, 100000000.00, 100000000.00, 
mercator, 7.66, 616.52, 773.92, 854.23, 953.56, 1046.62, 1105.14, 1156.34, 1209.42, 1269.39, 1329.27, 1372.18, 1426.33, 1507.34, 1570.00, 1613.87, 1658.51, 1738.62, 1796.20, 1901.95, 100000000.00, 100000000.00, 
mercator, 8.03, 625.10, 802.62, 935.77, 1062.90, 1147.14, 1231.04, 1290.14, 1352.06, 1411.56, 1502.12, 1583.89, 1658.13, 1750.13, 1847.88, 1933.66, 2056.61, 2142.18, 2270.93, 2426.06, 100000000.00, 100000000.00, 
