mercator
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 8.48, 438.62, 553.34, 651.67, 723.51, 827.64, 957.54, 1049.53, 1105.79, 1150.40, 1192.33, 1309.00, 1427.73, 1582.89, 1629.66, 1661.54, 1708.08, 1838.56, 2267.78, 2282.23, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0469, 0.1431, 0.2244, 0.2990, 0.1602, 0.0530, 0.0370, 0.0362, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
avg depth = 3.87
avg latency = 1274.57
cluster avg depth
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
cluster avg latency
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
avg distance by depth
0.00, 14.96, 41.44, 29.67, 21.79, 19.13, 26.56, 16.69, 2.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

mercator
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 8.48, 438.62, 553.34, 651.67, 723.51, 827.64, 957.54, 1049.53, 1105.79, 1150.40, 1192.33, 1309.00, 1427.73, 1582.89, 1629.66, 1661.54, 1708.08, 1838.56, 2267.78, 2282.23, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0469, 0.1431, 0.2244, 0.2990, 0.1602, 0.0530, 0.0370, 0.0362, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
avg depth = 3.87
avg latency = 1274.57
cluster avg depth
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
cluster avg latency
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
avg distance by depth
0.00, 14.96, 41.44, 29.67, 21.79, 19.13, 26.56, 16.69, 2.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

mercury_nearest
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 8.01, 826.94, 938.71, 1039.92, 1114.50, 1170.45, 1221.42, 1275.31, 1326.64, 1368.41, 1412.92, 1463.41, 1511.48, 1552.04, 1596.16, 1636.10, 1682.21, 1734.70, 1792.67, 1883.56, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0159, 0.0981, 0.3703, 0.4317, 0.0794, 0.0040, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0004, 
avg depth = 3.49
avg latency = 1392.51
cluster avg depth
3.51, 3.48, 3.56, 3.74, 3.45, 3.49, 3.48, 3.45, 
cluster avg latency
1342.95, 1312.41, 1426.67, 1601.74, 1494.73, 1350.53, 1396.24, 1328.20, 
avg distance by depth
0.00, 405.23, 161.66, 135.34, 108.57, 104.11, 117.05, 70.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

random_flood
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 8.00, 1796.36, 1994.97, 2113.89, 2204.14, 2274.31, 2333.50, 2388.38, 2438.86, 2486.46, 2530.42, 2573.02, 2616.45, 2659.78, 2705.60, 2752.36, 2805.80, 2867.46, 2943.97, 3061.74, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0010, 0.0079, 0.0496, 0.1708, 0.2961, 0.2768, 0.1455, 0.0441, 0.0074, 0.0006, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
avg depth = 5.43
avg latency = 2493.40
cluster avg depth
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
cluster avg latency
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
avg distance by depth
0.00, 431.13, 433.46, 395.39, 327.39, 268.35, 222.86, 186.97, 154.34, 145.67, 107.95, 30.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

blockp2p
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 11.80, 1090.21, 1389.39, 2016.76, 2362.91, 2479.14, 2666.02, 2919.98, 3023.74, 3108.98, 3186.34, 3242.30, 3311.55, 3363.48, 3435.73, 3506.61, 3561.64, 3626.17, 3726.19, 3840.00, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0015, 0.0080, 0.0258, 0.0514, 0.0611, 0.0463, 0.0467, 0.0828, 0.1378, 0.1783, 0.1678, 0.1139, 0.0568, 0.0183, 0.0032, 0.0002, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
avg depth = 9.15
avg latency = 2917.03
cluster avg depth
9.62, 9.34, 8.38, 8.43, 8.88, 8.95, 9.26, 9.23, 
cluster avg latency
3097.94, 2943.90, 2736.31, 3009.99, 2872.66, 2871.23, 2978.31, 2802.09, 
avg distance by depth
0.00, 96.16, 62.84, 54.01, 52.63, 50.23, 55.76, 67.82, 78.68, 57.50, 51.76, 46.84, 43.67, 33.28, 21.70, 8.58, 2.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

perigee_ucb
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 7.99, 1389.75, 1550.56, 1644.98, 1720.40, 1782.82, 1836.42, 1885.63, 1932.54, 1977.89, 2019.91, 2059.83, 2101.63, 2144.10, 2188.09, 2232.18, 2278.94, 2332.11, 2398.36, 2495.13, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0010, 0.0074, 0.0422, 0.1692, 0.3814, 0.3126, 0.0780, 0.0072, 0.0003, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0005, 
avg depth = 5.23
avg latency = 1992.51
cluster avg depth
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
cluster avg latency
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
avg distance by depth
0.00, 356.11, 300.60, 245.14, 200.09, 160.45, 129.91, 121.48, 144.10, 72.20, 13.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

mercator
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 4.13, 474.01, 544.03, 603.47, 667.98, 720.68, 840.91, 894.50, 987.29, 1059.43, 1095.77, 1121.78, 1159.00, 1185.53, 1267.70, 1280.57, 1353.10, 1408.56, 1420.88, 1468.30, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0469, 0.5988, 0.3370, 0.0172, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 
avg depth = 2.32
avg latency = 1026.58
cluster avg depth
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
cluster avg latency
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
avg distance by depth
0.00, 66.85, 15.56, 11.06, 10.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 

mercury_nearest
#node, mal node, Bandwidth, 0.05, 0.10, 0.15, 0.20, 0.25, 0.30, 0.35, 0.40, 0.45, 0.50, 0.55, 0.60, 0.65, 0.70, 0.75, 0.80, 0.85, 0.90, 0.95, 
8000, 0.00, 8.01, 826.94, 938.71, 1039.92, 1114.50, 1170.45, 1221.42, 1275.31, 1326.64, 1368.41, 1412.92, 1463.41, 1511.48, 1552.04, 1596.16, 1636.10, 1682.21, 1734.70, 1792.67, 1883.56, 100000000.00, 100000000.00, 
depth pdf
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
0.0001, 0.0159, 0.0981, 0.3703, 0.4317, 0.0794, 0.0040, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0004, 
avg depth = 3.49
avg latency = 1392.51
cluster avg depth
